pid,name,pos,entry_season,entry_type,entry_overall,entry_bid,market_rank,rank_src,tier,end_season,length_seasons,censored,n_extensions,ext_terms,ext_seasons
12691,"Ogbah, Emmanuel",DE,2021,FAA,,1000,10,bid,IDP/K,2021,1,0,0,,
12687,"Lawson, Shaq",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
13746,"Green, Rasheem",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
11769,"Lawrence, Demarcus",DE,2021,FAA,,2000,6,bid,IDP/K,2022,2,0,0,,
15348,"Basham, Carlos",DE,2021,FAA,,1000,5,adp,IDP/K,2021,1,0,0,,
10292,"Jordan, Cameron",DE,2021,FAA,,2000,6,bid,IDP/K,2022,2,0,0,,
9825,"Dunlap, Carlos",DE,2021,WAIVER,,6000,,,,2021,1,0,0,,
14978,"Danna, Michael",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
14923,"Taylor, Darrell",DE,2021,WAIVER,,3000,,,,2021,1,0,0,,
12948,"Okwara, Romeo",DE,2021,FAA,,1000,10,bid,IDP/K,2021,1,0,0,,
11707,"Tuitt, Stephon",DE,2021,FAA,,5000,2,bid,IDP/K,2021,1,0,0,,
10266,"Heyward, Cameron",DE,2021,FAA,,1000,10,bid,IDP/K,2021,1,0,0,,
14237,"Gaines, Greg",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
15349,"Phillips, Jaelan",DE,2021,ROOKIE,35,,1,adp,IDP/K,2022,2,0,0,,
13684,"Hubbard, Sam",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
14150,"Bryant, Austin",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
12215,"Gregory, Randy",DE,2021,FAA,,1000,10,bid,IDP/K,2021,1,0,0,,
13688,"Davenport, Marcus",DE,2021,WAIVER,,2000,,,,2021,1,0,0,,
14153,"Allen, Zach",DE,2021,WAIVER,,4000,,,,2021,1,0,0,,
9833,"Pierre-Paul, Jason",DE,2021,FAA,,2000,6,bid,IDP/K,2021,1,0,0,,
13284,"Hendrickson, Trey",DE,2021,WAIVER,,4000,,,,2021,1,0,0,,
12218,"Armstead, Arik",DE,2021,WAIVER,,2000,,,,2021,1,0,0,,
13690,"Sweat, Josh",DE,2021,WAIVER,,4000,,,,2021,1,0,0,,
14947,"Wonnum, D.J.",DE,2021,WAIVER,,5000,,,,2021,1,0,0,,
14882,"Greenard, Jonathan",DE,2021,WAIVER,,3000,,,,2021,1,0,0,,
13201,"Barnett, Derek",DE,2021,WAIVER,,4000,,,,2021,1,0,0,,
13245,"Reddick, Haason",DE,2021,FAA,,4000,3,bid,IDP/K,2021,1,0,0,,
10754,"Mercilus, Whitney",DE,2021,FAA,,1000,10,bid,IDP/K,2021,1,0,0,,
13735,"Turay, Kemoko",DE,2021,FAA,,1000,10,bid,IDP/K,2021,1,0,0,,
12225,"Williams, Leonard",DE,2021,FAA,,2000,6,bid,IDP/K,2021,1,0,0,,
13330,"Muhammad, Al-Quadin",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
9826,"Graham, Brandon",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
9828,"Griffen, Everson",DE,2021,WAIVER,,4000,,,,2021,1,0,0,,
13212,"Wormley, Chris",DE,2021,WAIVER,,3000,,,,2021,1,0,0,,
13839,"Sieler, Zach",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
9051,"Campbell, Calais",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
15345,"Paye, Kwity",DE,2021,ROOKIE,39,,2,adp,IDP/K,2022,2,0,0,,
14225,"Crosby, Maxx",DE,2021,FAA,,3000,4,bid,IDP/K,2023,3,0,2,1|None,2022|2023
12221,"Hunter, Danielle",DE,2021,FAA,,8000,1,bid,IDP/K,2021,1,0,0,,
15376,"Turner, Payton",DE,2021,WAIVER,,3000,4,adp,IDP/K,2021,1,0,0,,
14164,"Jones, Dre'Mont",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
13267,"Smoot, Dawuane",DE,2021,FAA,,1000,10,bid,IDP/K,2021,1,0,0,,
10823,"Hicks, Akiem",DE,2021,WAIVER,,4000,,,,2021,1,0,0,,
15346,"Rousseau, Gregory",DE,2021,ROOKIE,62,,3,adp,IDP/K,2022,2,0,0,,
13204,"Harris, Charles",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
13202,"Lawson, Carl",DE,2021,FAA,,3000,4,bid,IDP/K,2021,1,0,0,,
12280,"Clark, Frank",DE,2021,FAA,,1000,10,bid,IDP/K,2021,1,0,0,,
13770,"Franklin-Myers, John",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
12083,"Autry, Denico",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
12222,"Flowers, Trey",DE,2021,WAIVER,,1000,,,,2021,1,0,0,,
15347,"Weaver, Rashad",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
14900,"Madubuike, Justin",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
12691,"Ogbah, Emmanuel",DE,2022,FAA,,1000,9,bid,IDP/K,2022,1,0,0,,
13746,"Green, Rasheem",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
14157,"Williams, Quinnen",DE,2022,WAIVER,,2000,,,,2022,1,0,0,,
9825,"Dunlap, Carlos",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
9853,"Hughes, Jerry",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
14162,"Wilkins, Christian",DE,2022,FAA,,1000,9,bid,IDP/K,2022,1,0,0,,
15809,"Johnson, Jermaine",DE,2022,ROOKIE,51,,2,adp,IDP/K,2024,3,0,0,,
10267,"Miller, Von",DE,2022,FAA,,3000,3,bid,IDP/K,2022,1,0,0,,
12756,"Ngakoue, Yannick",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
14171,"Burns, Brian",DE,2022,ERA,,5000,2,bid,IDP/K,2022,1,0,0,,
13684,"Hubbard, Sam",DE,2022,FAA,,3000,3,bid,IDP/K,2022,1,0,0,,
13688,"Davenport, Marcus",DE,2022,FAA,,3000,3,bid,IDP/K,2022,1,0,0,,
14153,"Allen, Zach",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
13284,"Hendrickson, Trey",DE,2022,FAA,,2000,6,bid,IDP/K,2022,1,0,0,,
15815,"Walker, Travon",DE,2022,ROOKIE,47,,4,adp,IDP/K,2023,2,0,0,,
13690,"Sweat, Josh",DE,2022,WAIVER,,2000,,,,2022,1,0,0,,
13294,"Ebukam, Samson",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
14882,"Greenard, Jonathan",DE,2022,FAA,,2000,6,bid,IDP/K,2022,1,0,0,,
15808,"Karlaftis, George",DE,2022,ROOKIE,44,,3,adp,IDP/K,2024,3,0,0,,
15805,"Hutchinson, Aidan",DE,2022,ROOKIE,33,,1,adp,IDP/K,2025,4,1,2,None|None,2024|2025
14877,"Young, Chase",DE,2022,WAIVER,,2000,,,,2023,2,0,1,None,2022
13759,"Armstrong, Dorance",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
12744,"Ward, Jihad",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
14148,"Sweat, Montez",DE,2022,FAA,,1000,9,bid,IDP/K,2022,1,0,0,,
15907,"Robinson, Dominique",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
12225,"Williams, Leonard",DE,2022,FAA,,1000,9,bid,IDP/K,2022,1,0,0,,
9826,"Graham, Brandon",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
10277,"Houston, Justin",DE,2022,WAIVER,,1000,,,,2022,1,0,0,,
13296,"Wise, Deatrich",DE,2022,FAA,,1000,9,bid,IDP/K,2022,1,0,0,,
10269,"Quinn, Robert",DE,2022,FAA,,1000,9,bid,IDP/K,2022,1,0,0,,
13839,"Sieler, Zach",DE,2022,WAIVER,,3000,,,,2022,1,0,0,,
13198,"Garrett, Myles",DE,2022,ERA,,11000,1,bid,IDP/K,2022,1,0,0,,
14164,"Jones, Dre'Mont",DE,2022,FAA,,1000,9,bid,IDP/K,2022,1,0,0,,
13204,"Harris, Charles",DE,2022,FAA,,1000,9,bid,IDP/K,2022,1,0,0,,
10272,"Watt, J.J.",DE,2022,FAA,,2000,6,bid,IDP/K,2022,1,0,0,,
11706,"Clowney, Jadeveon",DE,2022,FAA,,1000,9,bid,IDP/K,2022,1,0,0,,
15857,"Williams, Sam",DE,2022,ROOKIE,62,,8,adp,IDP/K,2024,3,0,0,,
15853,"Mafe, Boye",DE,2022,ROOKIE,65,,5,adp,IDP/K,2022,1,0,0,,
12083,"Autry, Denico",DE,2022,WAIVER,,2000,,,,2022,1,0,0,,
16257,"Anudike-Uzomah, Felix",DE,2023,ROOKIE,55,,7,adp,IDP/K,2024,2,0,0,,
15861,"Bonitto, Nik",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
14900,"Madubuike, Justin",DE,2023,WAIVER,,4000,,,,2023,1,0,0,,
16223,"Anderson, Will",DE,2023,ROOKIE,42,,1,adp,IDP/K,2023,1,0,0,,
16252,"McDonald, Will",DE,2023,ROOKIE,63,,6,adp,IDP/K,2025,3,1,0,,
11769,"Lawrence, Demarcus",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
10292,"Jordan, Cameron",DE,2023,FAA,,3000,5,bid,IDP/K,2023,1,0,0,,
16230,"Van Ness, Lukas",DE,2023,ROOKIE,48,,3,adp,IDP/K,2024,2,0,0,,
12795,"Judon, Matt",DE,2023,FAA,,2000,6,bid,IDP/K,2024,2,0,0,,
14167,"Allen, Josh",DE,2023,WAIVER,,1000,,,,2024,2,0,0,,
15349,"Phillips, Jaelan",DE,2023,WAIVER,,1000,,,,2024,2,0,0,,
14171,"Burns, Brian",DE,2023,FAA,,5000,3,bid,IDP/K,2025,3,1,0,,
13684,"Hubbard, Sam",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
12215,"Gregory, Randy",DE,2023,FAA,,1000,7,bid,IDP/K,2023,1,0,0,,
16226,"Wilson, Tyree",DE,2023,ROOKIE,61,,2,adp,IDP/K,2025,3,1,0,,
13888,"Gardeck, Dennis",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
13284,"Hendrickson, Trey",DE,2023,FAA,,1000,7,bid,IDP/K,2023,1,0,0,,
14940,"Highsmith, Alex",DE,2023,FAA,,1000,7,bid,IDP/K,2023,1,0,0,,
13690,"Sweat, Josh",DE,2023,FAA,,1000,7,bid,IDP/K,2023,1,0,0,,
13294,"Ebukam, Samson",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
14947,"Wonnum, D.J.",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
14882,"Greenard, Jonathan",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
13245,"Reddick, Haason",DE,2023,FAA,,4000,9,adp,IDP/K,2023,1,0,0,,
13759,"Armstrong, Dorance",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
14148,"Sweat, Montez",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
13839,"Sieler, Zach",DE,2023,WAIVER,,3000,,,,2023,1,0,0,,
15345,"Paye, Kwity",DE,2023,WAIVER,,2000,,,,2023,1,0,0,,
13198,"Garrett, Myles",DE,2023,FAA,,13000,1,bid,IDP/K,2023,1,0,0,,
14249,"Van Ginkel, Andrew",DE,2023,WAIVER,,4000,,,,2023,1,0,0,,
16224,"Murphy, Myles",DE,2023,ROOKIE,47,,5,adp,IDP/K,2023,1,0,0,,
13704,"Nwosu, Uchenna",DE,2023,FAA,,1000,7,bid,IDP/K,2024,2,0,0,,
13214,"Watt, T.J.",DE,2023,FAA,,8000,2,bid,IDP/K,2025,3,1,0,,
12221,"Hunter, Danielle",DE,2023,FAA,,1000,7,bid,IDP/K,2023,1,0,0,,
15484,"Cooper, Jonathon",DE,2023,WAIVER,,4000,,,,2023,1,0,0,,
15352,"Collins, Zaven",DE,2023,FAA,,1000,7,bid,IDP/K,2023,1,0,0,,
16266,"Tuipulotu, Tuli",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
16228,"Smith, Nolan",DE,2023,ROOKIE,60,,4,adp,IDP/K,2025,3,1,0,,
13700,"Landry, Harold",DE,2023,FAA,,1000,10,adp,IDP/K,2023,1,0,0,,
15346,"Rousseau, Gregory",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
11721,"Mack, Khalil",DE,2023,FAA,,1000,7,bid,IDP/K,2023,1,0,0,,
14405,"Granderson, Carl",DE,2023,FAA,,1000,7,bid,IDP/K,2023,1,0,0,,
16276,"Young, Byron",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
15395,"Koonce, Malcolm",DE,2023,WAIVER,,3000,,,,2023,1,0,0,,
12075,"Barrett, Shaq",DE,2023,FAA,,1000,7,bid,IDP/K,2023,1,0,0,,
15853,"Mafe, Boye",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
12083,"Autry, Denico",DE,2023,WAIVER,,1000,,,,2023,1,0,0,,
13681,"Chubb, Bradley",DE,2024,FAA,,3000,5,bid,IDP/K,2024,1,0,0,,
15861,"Bonitto, Nik",DE,2024,WAIVER,,4000,,,,2024,1,0,0,,
16653,"Verse, Jared",DE,2024,ROOKIE,62,,3,adp,IDP/K,2025,2,1,0,,
16223,"Anderson, Will",DE,2024,WAIVER,,1000,,,,2025,2,1,1,None,2024
15806,"Thibodeaux, Kayvon",DE,2024,FAA,,1000,12,bid,IDP/K,2025,2,1,0,,
12691,"Ogbah, Emmanuel",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
14888,"Chaisson, K'Lavon",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
14923,"Taylor, Darrell",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
10266,"Heyward, Cameron",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
13682,"Key, Arden",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
12686,"Bosa, Joey",DE,2024,FAA,,2000,7,bid,IDP/K,2024,1,0,0,,
13684,"Hubbard, Sam",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
13888,"Gardeck, Dennis",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
14153,"Allen, Zach",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
13284,"Hendrickson, Trey",DE,2024,FAA,,3000,5,bid,IDP/K,2024,1,0,0,,
15815,"Walker, Travon",DE,2024,WAIVER,,4000,,,,2025,2,1,0,,
14940,"Highsmith, Alex",DE,2024,FAA,,1000,12,bid,IDP/K,2024,1,0,0,,
15378,"Oweh, Odafe",DE,2024,FAA,,1000,12,bid,IDP/K,2024,1,0,0,,
16278,"Diaby, YaYa",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
14947,"Wonnum, D.J.",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
14882,"Greenard, Jonathan",DE,2024,FAA,,1000,12,bid,IDP/K,2024,1,0,0,,
14148,"Sweat, Montez",DE,2024,FAA,,2000,7,bid,IDP/K,2024,1,0,0,,
12225,"Williams, Leonard",DE,2024,WAIVER,,5000,,,,2024,1,0,0,,
16235,"Hall, Derick",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
15388,"Ossai, Joseph",DE,2024,WAIVER,,5000,,,,2024,1,0,0,,
16652,"Trice, Bralen",DE,2024,ROOKIE,70,,,rookie_slot,,2025,2,1,0,,
16651,"Latu, Laiatu",DE,2024,ROOKIE,60,,2,adp,IDP/K,2025,2,1,0,,
12217,"Fowler, Dante",DE,2024,WAIVER,,2000,,,,2024,1,0,0,,
14147,"Bosa, Nick",DE,2024,FAA,,5000,4,bid,IDP/K,2025,2,1,0,,
16303,"Herbig, Nick",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
13839,"Sieler, Zach",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
9051,"Campbell, Calais",DE,2024,WAIVER,,4000,,,,2024,1,0,0,,
15345,"Paye, Kwity",DE,2024,WAIVER,,2000,,,,2024,1,0,0,,
13198,"Garrett, Myles",DE,2024,FAA,,9000,1,bid,IDP/K,2025,2,1,0,,
14249,"Van Ginkel, Andrew",DE,2024,FAA,,2000,7,bid,IDP/K,2025,2,1,0,,
14225,"Crosby, Maxx",DE,2024,ERA,,6000,2,bid,IDP/K,2024,1,0,0,,
15915,"Barno, Amare",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
15398,"Jones, Patrick",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
12221,"Hunter, Danielle",DE,2024,ERA,,6000,2,bid,IDP/K,2025,2,1,0,,
15484,"Cooper, Jonathon",DE,2024,FAA,,1000,12,bid,IDP/K,2025,2,1,0,,
16266,"Tuipulotu, Tuli",DE,2024,WAIVER,,4000,,,,2025,2,1,0,,
13700,"Landry, Harold",DE,2024,FAA,,1000,12,bid,IDP/K,2025,2,1,0,,
16650,"Turner, Dallas",DE,2024,ROOKIE,61,,1,adp,IDP/K,2025,2,1,0,,
15346,"Rousseau, Gregory",DE,2024,WAIVER,,3000,,,,2024,1,0,0,,
11721,"Mack, Khalil",DE,2024,FAA,,2000,7,bid,IDP/K,2024,1,0,0,,
16655,"Robinson, Chop",DE,2024,ROOKIE,37,,4,adp,IDP/K,2025,2,1,0,,
14405,"Granderson, Carl",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
16276,"Young, Byron",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
11706,"Clowney, Jadeveon",DE,2024,FAA,,2000,7,bid,IDP/K,2024,1,0,0,,
15855,"Paschal, Josh",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
15853,"Mafe, Boye",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
14894,"Jennings, Anfernee",DE,2024,WAIVER,,1000,,,,2024,1,0,0,,
15861,"Bonitto, Nik",DE,2025,FAA,,4000,2,bid,IDP/K,2025,1,1,0,,
14254,"Omenihu, Charles",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
15928,"Houston, James",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
15864,"Wright, Alex",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
14157,"Williams, Quinnen",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
17113,"Williams, Mykel",DE,2025,ROOKIE,52,,3,adp,IDP/K,2025,1,1,0,,
14888,"Chaisson, K'Lavon",DE,2025,WAIVER,,4000,,,,2025,1,1,0,,
11769,"Lawrence, Demarcus",DE,2025,FAA,,1000,7,bid,IDP/K,2025,1,1,0,,
10292,"Jordan, Cameron",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
13682,"Key, Arden",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
14167,"Hines-Allen, Josh",DE,2025,FAA,,2000,5,bid,IDP/K,2025,1,1,0,,
15809,"Johnson, Jermaine",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
16712,"Hunt, Jalyx",DE,2025,WAIVER,,4000,,,,2025,1,1,0,,
15349,"Phillips, Jaelan",DE,2025,FAA,,1000,7,bid,IDP/K,2025,1,1,0,,
12686,"Bosa, Joey",DE,2025,WAIVER,,2000,,,,2025,1,1,0,,
14153,"Allen, Zach",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
13284,"Hendrickson, Trey",DE,2025,FAA,,3000,3,bid,IDP/K,2025,1,1,0,,
17112,"Carter, Abdul",DE,2025,ROOKIE,33,,1,adp,IDP/K,2025,1,1,0,,
16278,"Diaby, YaYa",DE,2025,WAIVER,,2000,,,,2025,1,1,0,,
13690,"Sweat, Josh",DE,2025,WAIVER,,2000,,,,2025,1,1,0,,
17114,"Stewart, Shemar",DE,2025,ROOKIE,67,,6,adp,IDP/K,2025,1,1,0,,
14882,"Greenard, Jonathan",DE,2025,FAA,,2000,5,bid,IDP/K,2025,1,1,0,,
16699,"Kneeland, Marshawn",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
15808,"Karlaftis, George",DE,2025,ERA,,1000,7,bid,IDP/K,2025,1,1,0,,
14877,"Young, Chase",DE,2025,FAA,,1000,7,bid,IDP/K,2025,1,1,0,,
13759,"Armstrong, Dorance",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
17119,"Scourton, Nic",DE,2025,ROOKIE,66,,7,adp,IDP/K,2025,1,1,0,,
14148,"Sweat, Montez",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
17135,"Ezeiruaku, Donovan",DE,2025,ROOKIE,70,,8,adp,IDP/K,2025,1,1,0,,
15388,"Ossai, Joseph",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
16303,"Herbig, Nick",DE,2025,WAIVER,,2000,,,,2025,1,1,0,,
9051,"Campbell, Calais",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
15345,"Paye, Kwity",DE,2025,FAA,,1000,7,bid,IDP/K,2025,1,1,0,,
14225,"Crosby, Maxx",DE,2025,FAA,,10000,1,bid,IDP/K,2025,1,1,0,,
17120,"Green, Mike",DE,2025,ROOKIE,48,,5,adp,IDP/K,2025,1,1,0,,
15565,"Hoecht, Michael",DE,2025,WAIVER,,2000,,,,2025,1,1,0,,
17115,"Pearce, James",DE,2025,ROOKIE,65,,4,adp,IDP/K,2025,1,1,0,,
15346,"Rousseau, Gregory",DE,2025,FAA,,3000,3,bid,IDP/K,2025,1,1,0,,
11721,"Mack, Khalil",DE,2025,FAA,,1000,7,bid,IDP/K,2025,1,1,0,,
14405,"Granderson, Carl",DE,2025,WAIVER,,2000,,,,2025,1,1,0,,
16276,"Young, Byron",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
17122,"Walker, Jalon",DE,2025,ROOKIE,64,,2,adp,IDP/K,2025,1,1,0,,
16654,"Elliss, Jonah",DE,2025,WAIVER,,1000,,,,2025,1,1,0,,
15395,"Koonce, Malcolm",DE,2025,FAA,,1000,7,bid,IDP/K,2025,1,1,0,,
0526,"Falcons, Atlanta",DEF,2010,WAIVER,,1,,,,2010,1,0,0,,
0508,"Titans, Tennessee",DEF,2010,WAIVER,,3,,,,2010,1,0,0,,
0507,"Browns, Cleveland",DEF,2010,WAIVER,,1,,,,2010,1,0,0,,
0514,"Chargers, San Diego",DEF,2010,WAIVER,,5,,,,2010,1,0,0,,
0512,"Chiefs, Kansas City",DEF,2010,WAIVER,,10,,,,2010,1,0,0,,
0521,"Bears, Chicago",DEF,2010,WAIVER,,1,,,,2010,1,0,0,,
0531,"Ravens, Baltimore",DEF,2010,WAIVER,,4,,,,2010,1,0,0,,
0527,"Panthers, Carolina",DEF,2010,WAIVER,,1,,,,2010,1,0,0,,
0504,"Patriots, New England",DEF,2010,WAIVER,,4,,,,2010,1,0,0,,
8253,"Ngata, Haloti",DT,2011,WAIVER,,2000,,,,2011,1,0,0,,
9236,"Rubin, Ahtyba",DT,2011,WAIVER,,1000,,,,2011,1,0,0,,
10258,"Fairley, Nick",DT,2011,FAA,,1000,4,bid,IDP/K,2011,1,0,0,,
4896,"Seymour, Richard",DT,2011,FAA,,4000,2,bid,IDP/K,2011,1,0,0,,
9433,"Raji, B.J.",DT,2011,FAA,,1000,4,bid,IDP/K,2011,1,0,0,,
7665,"Jenkins, Cullen",DT,2011,WAIVER,,1000,,,,2011,1,0,0,,
6523,"Haynesworth, Albert",DT,2011,FAA,,2000,3,bid,IDP/K,2011,1,0,0,,
9815,"Suh, Ndamukong",DT,2011,FAA,,6000,1,bid,IDP/K,2011,1,0,0,,
8253,"Ngata, Haloti",DT,2012,FAA,,1000,1,bid,IDP/K,2013,2,0,0,,
10133,"Brent, Josh",DT,2012,FAA,,1000,1,bid,IDP/K,2012,1,0,0,,
10265,"Dareus, Marcell",DT,2012,FAA,,1000,1,bid,IDP/K,2013,2,0,0,,
7411,"Wilfork, Vince",DT,2012,FAA,,1000,1,bid,IDP/K,2012,1,0,0,,
9868,"Atkins, Geno",DT,2012,WAIVER,,4000,,,,2012,1,0,0,,
10762,"Cox, Fletcher",DT,2013,WAIVER,,1000,,,,2013,1,0,0,,
11274,"Hunt, Margus",DT,2013,ROOKIE,54,,,rookie_slot,,2017,5,0,0,,
11283,"Richardson, Sheldon",DT,2013,WAIVER,,1000,,,,2013,1,0,0,,
9868,"Atkins, Geno",DT,2013,FAA,,5000,1,bid,IDP/K,2014,2,0,0,,
8253,"Ngata, Haloti",DT,2014,WAIVER,,1000,,,,2014,1,0,0,,
10762,"Cox, Fletcher",DT,2014,WAIVER,,3000,,,,2014,1,0,0,,
11757,"Donald, Aaron",DT,2014,ROOKIE,44,,,rookie_slot,,2017,4,0,1,None,2017
11283,"Richardson, Sheldon",DT,2014,WAIVER,,2000,,,,2015,2,0,0,,
9819,"McCoy, Gerald",DT,2014,FAA,,1000,1,bid,IDP/K,2014,1,0,0,,
10762,"Cox, Fletcher",DT,2015,WAIVER,,1000,,,,2015,1,0,0,,
11710,"Easley, Dominique",DT,2015,FAA,,1000,2,bid,IDP/K,2015,1,0,0,,
10265,"Dareus, Marcell",DT,2015,FAA,,1000,2,bid,IDP/K,2015,1,0,0,,
9868,"Atkins, Geno",DT,2015,WAIVER,,1000,,,,2016,2,0,0,,
9819,"McCoy, Gerald",DT,2015,FAA,,1000,2,bid,IDP/K,2016,2,0,0,,
9815,"Suh, Ndamukong",DT,2015,FAA,,3000,1,bid,IDP/K,2017,3,0,0,,
10762,"Cox, Fletcher",DT,2016,FAA,,2000,1,bid,IDP/K,2016,1,0,0,,
11333,"Short, Kawann",DT,2016,FAA,,2000,1,bid,IDP/K,2017,2,0,0,,
12688,"Buckner, DeForest",DT,2016,WAIVER,,1000,,,,2016,1,0,0,,
9904,"Joseph, Linval",DT,2016,WAIVER,,1000,,,,2017,2,0,0,,
11283,"Richardson, Sheldon",DT,2016,WAIVER,,2000,,,,2017,2,0,0,,
11045,"Harrison, Damon",DT,2016,WAIVER,,1000,,,,2017,2,0,0,,
10762,"Cox, Fletcher",DT,2017,WAIVER,,3000,,,,2017,1,0,0,,
13041,"Ash, Richard",DT,2017,FAA,,1000,1,bid,IDP/K,2017,1,0,0,,
12741,"Jones, Chris",DT,2017,WAIVER,,1000,,,,2017,1,0,0,,
12688,"Buckner, DeForest",DT,2017,FAA,,1000,1,bid,IDP/K,2017,1,0,0,,
12696,"Nkemdiche, Robert",DT,2017,WAIVER,,1000,,,,2017,1,0,0,,
9868,"Atkins, Geno",DT,2017,FAA,,1000,1,bid,IDP/K,2017,1,0,0,,
9819,"McCoy, Gerald",DT,2017,WAIVER,,1000,,,,2017,1,0,0,,
12298,"Gunter, Rodney",DT,2018,WAIVER,,1000,,,,2018,1,0,0,,
10762,"Cox, Fletcher",DT,2018,WAIVER,,2000,,,,2018,1,0,0,,
11333,"Short, Kawann",DT,2018,WAIVER,,1000,,,,2018,1,0,0,,
13691,"Hurst, Maurice",DT,2018,ROOKIE,71,,,rookie_slot,,2018,1,0,0,,
12739,"Clark, Kenny",DT,2018,WAIVER,,1000,,,,2019,2,0,0,,
12698,"Reed, Jarran",DT,2018,WAIVER,,1000,,,,2018,1,0,0,,
12764,"Hargrave, Javon",DT,2018,WAIVER,,1000,,,,2018,1,0,0,,
12797,"Ioannidis, Matt",DT,2018,WAIVER,,3000,,,,2018,1,0,0,,
12741,"Jones, Chris",DT,2018,WAIVER,,1000,,,,2018,1,0,0,,
13692,"Vea, Vita",DT,2018,WAIVER,,1000,,,,2018,1,0,0,,
12688,"Buckner, DeForest",DT,2018,FAA,,1000,1,bid,IDP/K,2018,1,0,0,,
13723,"Payne, Da'Ron",DT,2018,ROOKIE,63,,,rookie_slot,,2019,2,0,0,,
11274,"Hunt, Margus",DT,2018,WAIVER,,4000,,,,2018,1,0,0,,
9904,"Joseph, Linval",DT,2018,WAIVER,,1000,,,,2018,1,0,0,,
